Name,Location,Year,Kms_Driven,Price,Car_Age,Price_per_KM
Nissan Micra XV,Kolkata,2011,44000,2.65,14,6.0227272727272725
Nissan Micra XV CVT,Kolkata,2011,44000,2.65,14,6.0227272727272725
Ford Figo Diesel Titanium,Mumbai,2014,54000,3.25,11,6.018518518518518
Hyundai Santa Fe 4X4,Bangalore,2011,148000,8.9,14,6.013513513513513
Honda Brio E MT,Bangalore,2013,55116,3.31,12,6.005515639741636
Maruti Wagon R LXI,Delhi,2012,45631,2.74,13,6.004689794218843
Volkswagen Vento Diesel Highline,Delhi,2013,75000,4.5,12,6.0
Hyundai i20 2015-2017 1.2 Asta with AVN,Pune,2010,50000,3.0,15,6.0
Hyundai i10 Sportz 1.2,Hyderabad,2010,50000,3.0,15,6.0
Maruti Swift Dzire VXi,Hyderabad,2012,50000,3.0,13,6.0
Ford Figo Diesel Titanium,Hyderabad,2013,65000,3.9,12,6.0
Maruti Swift VDI,Ahmedabad,2012,65000,3.9,13,6.0
Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,4.0,12,5.997001499250374
Honda Brio S MT,Coimbatore,2013,67559,4.05,12,5.994760135585192
Volkswagen Vento Petrol Highline,Mumbai,2011,55893,3.35,14,5.993594904549765
Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,4.25,15,5.985915492957746
Hyundai Verna 1.4 EX,Hyderabad,2012,93000,5.55,13,5.967741935483871
Honda City i-VTEC V,Delhi,2011,67031,4.0,14,5.967388223359341
Honda Accord 2001-2003 2.3 VTi L AT,Jaipur,2009,88000,5.25,16,5.965909090909091
Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2012,52000,3.1,13,5.961538461538462
Renault Duster Petrol RxL,Mumbai,2014,71300,4.25,11,5.9607293127629735
Maruti Swift Dzire ZDI,Jaipur,2012,73000,4.35,13,5.9589041095890405
Honda Brio S MT,Chennai,2013,58581,3.49,12,5.957563032382513
Hyundai i20 1.4 Magna ABS,Chennai,2009,47000,2.8,16,5.957446808510638
Hyundai i10 Sportz 1.2,Kolkata,2011,37000,2.2,14,5.9459459459459465
Renault Duster 85PS Diesel RxL,Delhi,2014,90000,5.35,11,5.944444444444445
Honda City 1.5 S MT,Coimbatore,2012,88381,5.25,13,5.9401907649834245
Toyota Innova 2.5 G4 Diesel 8-seater,Delhi,2010,80000,4.75,15,5.9375
Volkswagen Vento Diesel Highline,Bangalore,2011,80000,4.75,14,5.9375
Hyundai i20 1.2 Sportz,Pune,2011,54000,3.2,14,5.925925925925926
Mercedes-Benz S-Class 280 AT,Kochi,2004,119859,7.1,21,5.923626928307428
Hyundai Verna 1.6 CRDi EX AT,Pune,2013,114000,6.75,12,5.921052631578948
Maruti Alto LXi,Pune,2012,38000,2.25,13,5.921052631578948
Nissan Micra Diesel XV Premium,Pune,2013,60000,3.55,12,5.916666666666667
Volkswagen Vento Petrol Highline,Pune,2011,57328,3.39,14,5.913340775886129
Ford Ikon 1.3 Flair,Hyderabad,2006,27076,1.6,19,5.909292362239622
Honda CR-V 2.4 4WD AT,Bangalore,2006,66000,3.9,19,5.909090909090909
Volkswagen Vento 1.6 Comfortline,Kochi,2012,60818,3.59,13,5.902857706600019
Maruti Swift Dzire VDi,Jaipur,2012,72000,4.25,13,5.902777777777778
Hyundai i10 Magna AT,Hyderabad,2009,50902,3.0,16,5.893678048013831
Mitsubishi Pajero 4X4 LHD,Bangalore,2012,155566,9.15,13,5.881747939781186
Maruti Alto LXi,Coimbatore,2012,49008,2.88,13,5.8765915768854065
Maruti Wagon R VXI BS IV,Kolkata,2012,40000,2.35,13,5.875
Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,3.71,12,5.869324473975637
Honda Amaze E i-Vtech,Ahmedabad,2014,72411,4.25,11,5.8692740053306816
Hyundai i20 Magna,Kolkata,2010,38000,2.23,15,5.868421052631579
Mahindra Quanto C8,Kochi,2014,58816,3.45,11,5.865750816104462
Maruti Swift VDI,Delhi,2013,65650,3.85,12,5.864432597105864
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,Mumbai,2008,93000,5.45,17,5.860215053763441
Skoda Rapid 1.6 TDI Ambition,Pune,2013,64186,3.76,12,5.8579752594023615
Mercedes-Benz S-Class 280 AT,Chennai,2003,111000,6.5,22,5.8558558558558556
Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,3.45,12,5.8474576271186445
Maruti Ertiga ZDI,Hyderabad,2013,120000,7.0,12,5.833333333333333
Volkswagen Passat 1.8 TSI MT,Mumbai,2010,60000,3.5,15,5.833333333333333
Mitsubishi Cedia Sports,Chennai,2010,66000,3.85,15,5.833333333333333
Honda Accord 2.4 Inspire M/T,Pune,2009,60000,3.5,16,5.833333333333333
Hyundai i10 Magna 1.1,Kochi,2014,58472,3.41,11,5.831851142427144
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Delhi,2011,77001,4.49,14,5.831093102686978
Skoda Laura Ambiente,Chennai,2012,77216,4.5,13,5.827807708246995
Honda City 1.3 DX,Delhi,2009,55005,3.2,16,5.81765294064176
Skoda Laura Ambiente 2.0 TDI CR MT,Delhi,2013,81755,4.75,12,5.810042199253869
Hyundai i20 Asta 1.4 CRDi (Diesel),Ahmedabad,2009,68000,3.95,16,5.8088235294117645
Volkswagen Vento Petrol Highline,Pune,2012,67200,3.9,13,5.803571428571429
Maruti Swift VDI,Pune,2012,75000,4.35,13,5.799999999999999
Toyota Qualis FS B3,Bangalore,2002,63000,3.65,23,5.7936507936507935
Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000,6.95,12,5.791666666666667
Hyundai i10 Asta,Kolkata,2011,43000,2.49,14,5.790697674418605
Maruti Dzire VXI,Kolkata,2011,46687,2.7,14,5.783194465268704
Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000,4.5,14,5.769230769230769
Chevrolet Beat LT,Jaipur,2010,26000,1.5,15,5.769230769230769
Maruti Ritz LDi,Jaipur,2013,65000,3.75,12,5.769230769230769
Nissan Sunny 2011-2014 XL,Kochi,2013,68880,3.97,12,5.763646922183508
Maruti Wagon R VXI,Kolkata,2013,46000,2.65,12,5.760869565217392
Maruti A-Star AT Vxi Aktiv,Coimbatore,2013,60587,3.49,12,5.760311618003862
Hyundai i20 Magna Optional 1.2,Delhi,2013,63777,3.67,12,5.75442557661853
Volkswagen Polo Petrol Trendline 1.2L,Hyderabad,2013,76476,4.4,12,5.753438987394739
Chevrolet Cruze LTZ,Chennai,2011,73000,4.2,14,5.7534246575342465
Ford Figo Diesel ZXI,Hyderabad,2013,71336,4.1,12,5.747448693506784
Maruti Dzire VDI,Mumbai,2012,74000,4.25,13,5.743243243243243
Fiat Punto 1.3 Emotion,Pune,2011,45271,2.6,14,5.743191005279318
Maruti Wagon R LXI,Kochi,2014,52431,3.01,11,5.7408784879174535
BMW 3 Series 320d Highline,Chennai,2008,170000,9.75,17,5.735294117647059
Mahindra Bolero SLE,Hyderabad,2012,75000,4.3,13,5.733333333333333
Honda Amaze EX i-Vtech,Kolkata,2014,48000,2.75,11,5.729166666666667
Honda City 1.5 V AT,Delhi,2010,62000,3.55,15,5.725806451612903
Maruti Zen Estilo VXI BSIII,Hyderabad,2010,39300,2.25,15,5.7251908396946565
Skoda Rapid 1.5 TDI Elegance,Chennai,2013,83000,4.75,12,5.72289156626506
Mahindra Bolero ZLX,Jaipur,2012,105000,6.0,13,5.714285714285714
Ford Figo Petrol Titanium,Jaipur,2010,42000,2.4,15,5.714285714285714
Honda CR-V 2.0L 2WD MT,Delhi,2008,70000,4.0,17,5.714285714285714
Nissan Sunny XV D,Chennai,2012,70000,4.0,13,5.714285714285714
Hyundai i20 Magna Optional 1.4 CRDi,Chennai,2012,70000,4.0,13,5.714285714285714
Hyundai Xcent 1.2 VTVT SX,Mumbai,2014,64241,3.67,11,5.712862502140378
Maruti Alto K10 LXI,Kochi,2014,51349,2.93,11,5.706050750744902
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,2011,108905,6.21,14,5.70221752903907
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,5.0,13,5.682980609670159
Mahindra Scorpio SLE BSIII,Pune,2010,96813,5.5,15,5.681055230186029
Maruti Ritz VDi,Pune,2012,64290,3.65,13,5.677399284492145
Maruti Wagon R VXI BS IV,Kolkata,2011,37000,2.1,14,5.675675675675675
Hyundai Verna 1.6 SX,Delhi,2011,67000,3.8,14,5.6716417910447765
Maruti Ritz VXI,Hyderabad,2012,68776,3.9,13,5.670582761428405
Ford Figo Diesel EXI,Delhi,2014,45001,2.55,11,5.666540743539032
Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059,4.25,13,5.662212392917572
Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,3.65,12,5.658914728682171
Hyundai i10 Magna 1.2,Kolkata,2011,38002,2.15,14,5.657596968580601
Volkswagen Polo Petrol Trendline 1.2L,Kochi,2011,58752,3.32,14,5.650871459694989
Volkswagen Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,3.5,12,5.645161290322581
Hyundai Santro Xing GL Plus,Kolkata,2013,31000,1.75,12,5.645161290322581
Hyundai i20 1.2 Magna,Coimbatore,2011,63991,3.61,14,5.641418324451876
Maruti Swift VDI,Chennai,2012,78000,4.4,13,5.641025641025641
Hyundai EON Magna,Ahmedabad,2014,47000,2.65,11,5.638297872340425
Hyundai Verna CRDi SX,Pune,2012,94900,5.35,13,5.637513171759747
Honda Amaze EX i-Dtech,Jaipur,2013,70961,4.0,12,5.636899141782106
Volkswagen Polo Petrol Comfortline 1.2L,Chennai,2012,64806,3.65,13,5.632194549887356
Tata Safari DICOR 2.2 LX 4x2,Bangalore,2011,80000,4.5,14,5.625
Hyundai i20 Asta 1.4 CRDi,Hyderabad,2012,80000,4.5,13,5.625
Chevrolet Beat Diesel LT,Kochi,2012,42706,2.4,13,5.6198192291481295
Maruti Ertiga VDI,Pune,2012,105000,5.9,13,5.619047619047619
Maruti Ertiga VXI,Jaipur,2014,98000,5.5,11,5.612244897959184
Hyundai i10 Era 1.1,Mumbai,2013,49000,2.75,12,5.612244897959184
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2011,98000,5.5,14,5.612244897959184
Honda CR-V 2.4L 4WD AT,Mumbai,2007,66000,3.7,18,5.606060606060606
Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,3.25,11,5.603448275862069
Hyundai i10 Magna 1.2,Mumbai,2012,51000,2.85,13,5.588235294117647
Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000,5.25,16,5.585106382978723
Maruti Wagon R LXI BS IV,Pune,2011,43874,2.45,14,5.584172858640653
Honda Amaze S i-Vtech,Delhi,2014,69876,3.9,11,5.581315473123819
Maruti Swift Ldi BSIII,Hyderabad,2008,76206,4.25,17,5.576988688554707
Hyundai Verna Transform SX VTVT,Bangalore,2011,61000,3.4,14,5.573770491803279
Maruti Swift Dzire VDI,Mumbai,2012,80753,4.5,13,5.572548388295171
Hyundai i10 Era,Kochi,2013,56075,3.12,12,5.5639768167632635
Hyundai i20 Sportz Petrol,Kochi,2011,62020,3.45,14,5.562721702676556
Mahindra Scorpio 2.6 LX,Mumbai,2010,76477,4.25,15,5.5572263556363355
Maruti Swift Dzire ZDi,Delhi,2012,71082,3.95,13,5.556962381474916
Tata Nano Twist XT,Ahmedabad,2014,18000,1.0,11,5.555555555555555
Hyundai EON Magna Plus,Chennai,2012,45000,2.5,13,5.555555555555555
Maruti Swift VDI BSIV,Kolkata,2012,52241,2.9,13,5.55119542122088
Tata Nano Twist XT,Ahmedabad,2014,18050,1.0,11,5.54016620498615
Hyundai i20 1.4 CRDi Magna,Hyderabad,2012,71360,3.95,13,5.535313901345291
Renault Duster 110PS Diesel RxZ,Hyderabad,2012,110224,6.1,13,5.534184932501089
Mahindra Scorpio LX BS IV,Bangalore,2007,74112,4.1,18,5.532167530224524
Hyundai Verna SX CRDi AT,Hyderabad,2011,104000,5.75,14,5.528846153846154
Maruti Zen LXi BSII,Chennai,2004,29000,1.6,21,5.517241379310345
Chevrolet Sail LT ABS,Kolkata,2014,45000,2.48,11,5.511111111111111
Honda Brio V MT,Pune,2012,59000,3.25,13,5.508474576271187
Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,6.99,18,5.500515427411296
Mahindra Scorpio VLX,Mumbai,2011,100010,5.5,14,5.499450054994501
Hyundai i20 Sportz 1.4 CRDi,Jaipur,2013,70933,3.9,12,5.498146137904784
Nissan Micra Diesel XV Premium,Ahmedabad,2013,71007,3.9,12,5.4924162406523305
Ford Figo Diesel ZXI,Jaipur,2014,59327,3.25,11,5.478112832268613
Honda City 1.5 S MT,Kolkata,2009,42000,2.3,16,5.476190476190475
Honda Amaze VX i-DTEC,Kolkata,2014,64000,3.5,11,5.46875
BMW 5 Series 2010-2013 525i,Mumbai,2009,128000,7.0,16,5.46875
Mitsubishi Pajero 2.8 SFX,Chennai,2008,160000,8.75,17,5.46875
Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2011,75020,4.1,14,5.465209277525992
Nissan Terrano XV 110 PS,Kochi,2014,103788,5.67,11,5.463059313215401
Honda Brio V MT,Mumbai,2012,54000,2.95,13,5.462962962962963
Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,3.99,11,5.462610552832617
Ford Endeavour 2.5L 4X2 MT,Jaipur,2011,119000,6.5,14,5.46218487394958
Maruti Celerio VXI AT,Hyderabad,2014,77815,4.25,11,5.461671914155368
Volkswagen Polo Petrol Trendline 1.2L,Bangalore,2011,66000,3.6,14,5.454545454545454
Volkswagen Polo 1.2 MPI Highline,Mumbai,2011,46759,2.55,14,5.453495583737889
Maruti Swift Dzire VDI,Delhi,2013,72486,3.95,12,5.449328146124769
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2009,156056,8.5,16,5.4467627005690264
Hyundai i10 Era,Hyderabad,2011,60634,3.3,14,5.442491011643632
Ford Figo Diesel EXI,Coimbatore,2014,74980,4.08,11,5.441451053614297
Hyundai Verna 1.6 VTVT,Pune,2011,68000,3.7,14,5.4411764705882355
Toyota Etios VX,Kolkata,2012,55000,2.99,13,5.4363636363636365
Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,3.8,17,5.430743726061853
Honda Brio S MT,Bangalore,2012,60000,3.25,13,5.416666666666667
Hyundai EON D Lite Plus,Kolkata,2013,36000,1.95,12,5.416666666666667
Hyundai i10 Sportz,Jaipur,2014,60000,3.25,11,5.416666666666667
Honda City 1.5 E MT,Pune,2009,60000,3.25,16,5.416666666666667
Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2012,72003,3.9,13,5.416440981625765
Hyundai i10 Sportz,Pune,2013,54500,2.95,12,5.412844036697248
Toyota Innova 2.5 G (Diesel) 8 Seater,Chennai,2014,194000,10.5,11,5.412371134020619
Maruti Swift VXi BSIV,Mumbai,2012,61000,3.3,13,5.409836065573771
Skoda Fabia 1.6 MPI Elegance,Pune,2012,41629,2.25,13,5.404886016959331
Hyundai i10 Sportz,Kochi,2012,57184,3.09,13,5.4036094012311136
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,7.8,14,5.399007413252487
Maruti Swift Dzire VDI,Pune,2013,88000,4.75,12,5.3977272727272725
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2013,65000,3.5,12,5.384615384615385
Hyundai i20 1.2 Sportz,Mumbai,2010,52000,2.8,15,5.384615384615385
Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,93000,5.0,12,5.376344086021505
Hyundai i10 Asta Sunroof AT,Mumbai,2011,54000,2.9,14,5.37037037037037
Mahindra Scorpio VLX 4WD,Bangalore,2007,81000,4.35,18,5.370370370370369
Maruti Swift Dzire VDi,Hyderabad,2011,81759,4.39,14,5.369439450091121
Maruti Ritz LXI,Hyderabad,2013,80264,4.3,12,5.357320841223961
Maruti Wagon R VXI,Hyderabad,2013,67263,3.6,12,5.35212523973061
Volkswagen Polo 1.5 TDI Trendline,Jaipur,2014,82621,4.42,11,5.349729487660523
Honda Accord VTi-L AT,Delhi,2009,65462,3.5,16,5.346613302373896
Volkswagen Passat 2.0 PD DSG,Mumbai,2007,61932,3.31,18,5.344571465478267
Honda City ZX CVT,Hyderabad,2008,56000,2.99,17,5.339285714285714
Chevrolet Beat LT,Kolkata,2010,30000,1.6,15,5.333333333333333
Hyundai i20 1.4 Asta CRDi with AVN,Pune,2012,75000,4.0,13,5.333333333333333
Hyundai i10 Sportz 1.2,Hyderabad,2011,60000,3.2,14,5.333333333333333
Renault Scala RxL,Kolkata,2013,45000,2.4,12,5.333333333333333
Volkswagen Polo Diesel Trendline 1.2L,Jaipur,2012,65634,3.5,13,5.332602005058354
Hyundai Santro Xing GL,Bangalore,2008,35268,1.88,17,5.330611319042759
Hyundai i20 1.2 Sportz Option,Bangalore,2010,61000,3.25,15,5.327868852459017
Maruti Swift Dzire LXi,Hyderabad,2009,71346,3.8,16,5.326157037535391
Honda City 1.5 V MT,Bangalore,2009,71400,3.8,16,5.322128851540616
Chevrolet Beat Diesel,Hyderabad,2011,47000,2.5,14,5.319148936170213
Mahindra XUV500 W8 2WD,Chennai,2011,126000,6.7,14,5.317460317460317
Maruti Swift VDI,Jaipur,2012,80000,4.25,13,5.3125
Hyundai i10 Asta AT,Mumbai,2011,64984,3.45,14,5.3089991382494155
Hyundai Verna 1.6 SX,Hyderabad,2011,98000,5.2,14,5.3061224489795915
Honda City 1.5 V AT,Delhi,2011,78256,4.15,14,5.3031077489266005
Chevrolet Aveo U-VA 1.2 LS,Hyderabad,2007,33000,1.75,18,5.303030303030303
Honda Amaze S i-Dtech,Delhi,2014,66000,3.5,11,5.303030303030303
Skoda Laura Elegance 2.0 TDI CR AT,Pune,2010,84000,4.45,15,5.2976190476190474
Maruti Alto 800 VXI,Jaipur,2014,45700,2.42,11,5.295404814004376
Honda City 1.5 S MT,Delhi,2011,68000,3.6,14,5.294117647058823
Volkswagen Polo 1.5 TDI Highline,Delhi,2012,68038,3.6,13,5.291160821893648
Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,2012,52000,2.75,13,5.288461538461538
Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,1.85,14,5.285714285714286
Mahindra Xylo D4 BSIV,Jaipur,2012,55000,2.9,13,5.2727272727272725
Volkswagen Polo Petrol Highline 1.2L,Bangalore,2012,75000,3.95,13,5.266666666666667
Maruti Ritz VDi,Kolkata,2011,35888,1.89,14,5.266384306732055
Toyota Corolla 1.8 J,Delhi,2011,67422,3.55,14,5.2653436563732905
Honda Civic 2010-2013 1.8 V MT,Kolkata,2010,38000,2.0,15,5.2631578947368425
Ford Figo Diesel ZXI,Delhi,2014,66000,3.47,11,5.257575757575758
Hyundai Grand i10 CRDi Magna,Hyderabad,2014,79000,4.15,11,5.253164556962026
Maruti Swift LXI,Kolkata,2013,60000,3.15,12,5.25
Chevrolet Enjoy TCDi LS 8 Seater,Coimbatore,2014,74041,3.88,11,5.240339811725936
Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,3.3,12,5.238095238095238
Volkswagen Vento Diesel Highline,Pune,2013,95500,5.0,12,5.2356020942408374
Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,2.4,13,5.2169376575949915
Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2013,86300,4.5,12,5.214368482039397
Hyundai i20 Sportz Diesel,Delhi,2012,71000,3.7,13,5.211267605633803
Honda CR-V 2.4L 4WD MT,Mumbai,2008,75000,3.9,17,5.2
Honda City 1.5 S AT,Hyderabad,2008,73095,3.8,17,5.19871400232574
Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000,2.7,11,5.1923076923076925
Hyundai Grand i10 Asta,Kolkata,2014,44300,2.3,11,5.191873589164785
Maruti Wagon R LXI BSIII,Pune,2013,53000,2.75,12,5.188679245283019
Ford Endeavour 2.5L 4X2,Hyderabad,2010,154000,7.99,15,5.188311688311688
Maruti A-Star Vxi,Kochi,2010,55324,2.87,15,5.18762200853156
Maruti Swift Dzire ZDI,Jaipur,2012,83000,4.3,13,5.180722891566265
Ford Figo Petrol LXI,Hyderabad,2010,51192,2.65,15,5.176590092201907
Volkswagen Vento Petrol Trendline,Mumbai,2011,58000,3.0,14,5.172413793103448
Toyota Etios G,Delhi,2012,60000,3.1,13,5.166666666666667
Maruti SX4 Vxi BSIV,Mumbai,2010,47500,2.45,15,5.157894736842106
Skoda Laura Elegance MT,Jaipur,2010,82407,4.25,15,5.157328867693279
Fiat Linea Emotion,Jaipur,2011,48500,2.5,14,5.154639175257732
Hyundai i10 Era,Coimbatore,2013,65807,3.39,12,5.151427659671463
Honda Brio V MT,Mumbai,2013,63107,3.25,12,5.149983361592216
Hyundai i10 Magna 1.1,Delhi,2013,53213,2.74,12,5.149117696803413
Hyundai i20 1.2 Asta,Delhi,2013,71000,3.65,12,5.140845070422535
Hyundai Xcent 1.1 CRDi S,Jaipur,2014,75000,3.85,11,5.133333333333334
Ford Figo Diesel ZXI,Chennai,2011,56500,2.9,14,5.132743362831858
Maruti Ritz VDi,Hyderabad,2010,75014,3.85,15,5.132375289945877
Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,3.25,13,5.126182965299685
Hyundai i10 Sportz AT,Bangalore,2009,60510,3.1,16,5.123120145430508
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,2011,156347,8.0,14,5.1168234759861075
Honda CR-V 2.4L 4WD AT,Hyderabad,2004,78000,3.99,21,5.115384615384615
Tata Safari DICOR 2.2 LX 4x2,Bangalore,2012,90000,4.6,13,5.111111111111111
Volkswagen Polo Petrol Highline 1.6L,Kolkata,2011,46000,2.35,14,5.108695652173913
Honda CR-V 2.4 AT,Delhi,2010,94000,4.8,15,5.1063829787234045
Hyundai EON Era,Coimbatore,2013,65060,3.32,12,5.102981862895788
Toyota Innova 2.5 GX (Diesel) 7 Seater,Hyderabad,2009,147000,7.5,16,5.1020408163265305
Hyundai i10 Magna,Mumbai,2008,38235,1.95,17,5.100039231071008
Maruti Swift VDI,Pune,2014,103000,5.25,11,5.097087378640777
Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,54000,2.75,12,5.092592592592593
Maruti Swift VDI BSIV,Hyderabad,2014,108000,5.5,11,5.092592592592593
Hyundai i10 Era 1.1,Bangalore,2010,56000,2.85,15,5.089285714285714
Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,3.45,12,5.079954059545896
Maruti Swift Dzire VXi,Mumbai,2011,58075,2.95,14,5.079638398622471
Hyundai Verna 1.6 CRDI,Mumbai,2011,74000,3.75,14,5.0675675675675675
Honda Amaze VX i-DTEC,Ahmedabad,2014,81000,4.1,11,5.061728395061728
Chevrolet Sail Hatchback 1.2 LS,Kolkata,2014,37400,1.89,11,5.053475935828877
Hyundai Verna Transform VTVT,Hyderabad,2011,51500,2.6,14,5.048543689320389
Hyundai i10 Magna AT,Bangalore,2008,58483,2.95,17,5.044200878887882
Toyota Corolla Altis Diesel D4DJ,Delhi,2011,89401,4.5,14,5.0335007438395545
Hyundai i10 Magna 1.2,Chennai,2012,55231,2.78,13,5.033405152903261
Honda Brio V MT,Pune,2012,65167,3.28,13,5.033222336458637
Maruti Swift 1.3 VXi,Kolkata,2010,42001,2.11,15,5.023689912144949
Maruti A-Star Vxi,Hyderabad,2011,53766,2.7,14,5.021760964178105
Maruti Swift Dzire 1.2 Lxi BSIV,Jaipur,2012,75451,3.78,13,5.009873957932963
Hyundai i20 Magna,Delhi,2009,46946,2.35,16,5.005751288714693
Maruti Alto LXi BSIII,Coimbatore,2010,59136,2.96,15,5.005411255411255
Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,5.95,15,5.0
Maruti Eeco 7 Seater Standard,Pune,2011,45000,2.25,14,5.0
Maruti Swift Dzire Tour LDI,Jaipur,2014,96000,4.8,11,5.0
Fiat Grande Punto 1.2 Dynamic,Kolkata,2011,25000,1.25,14,5.0
Maruti Swift LDI,Delhi,2013,70000,3.5,12,5.0
Volkswagen Vento Diesel Comfortline,Jaipur,2013,125000,6.25,12,5.0
Honda Jazz Active,Kolkata,2010,39800,1.99,15,5.0
Maruti SX4 Vxi BSIV,Delhi,2011,52000,2.6,14,5.0
Maruti SX4 VDI,Delhi,2014,90000,4.5,11,5.0
Mahindra XUV500 W8 2WD,Chennai,2011,128000,6.4,14,5.0
Honda Brio EX MT,Kolkata,2014,50000,2.5,11,5.0
Maruti Wagon R LX BSII,Chennai,2006,40000,2.0,19,5.0
Hyundai i20 1.4 CRDi Magna,Hyderabad,2011,75000,3.75,14,5.0
Honda City ZX GXi,Kolkata,2008,40000,2.0,17,5.0
Ford Figo Diesel EXI,Ahmedabad,2012,55005,2.75,13,4.999545495864012
Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,3.25,12,4.993239921337267
Maruti Swift VDI BSIV,Chennai,2013,87192,4.35,12,4.98898981557941
Maruti Wagon R VXI,Coimbatore,2008,53934,2.69,17,4.987577409426336
Honda Accord 2.4 Elegance M/T,Chennai,2010,80000,3.99,15,4.9875
Toyota Innova 2.5 G3,Kolkata,2005,65175,3.25,20,4.986574606827771
Hyundai i10 Magna AT,Bangalore,2009,60000,2.99,16,4.983333333333333
Maruti Celerio VXI,Jaipur,2014,56000,2.79,11,4.982142857142857
Honda Amaze VX i-DTEC,Delhi,2013,75348,3.75,12,4.976907150820194
Maruti Ritz VDi,Hyderabad,2012,78401,3.9,13,4.974426346602722
Tata New Safari DICOR 2.2 EX 4x4 BS IV,Jaipur,2012,75391,3.75,13,4.974068522767969
Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,2.25,15,4.972155926809865
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2011,166000,8.25,14,4.969879518072289
Mahindra Scorpio VLX 4WD AIRBAG BSIV,Jaipur,2010,105000,5.21,15,4.961904761904762
Toyota Corolla Altis Aero D 4D J,Pune,2011,116000,5.75,14,4.956896551724138
Nissan Micra XV Primo,Kolkata,2011,43000,2.13,14,4.953488372093023
Chevrolet Beat LS,Coimbatore,2011,64831,3.21,14,4.951335009486202
Maruti Wagon R LXI BS IV,Delhi,2014,65694,3.25,11,4.947179346667885
Fiat Linea T Jet,Coimbatore,2013,60283,2.98,12,4.943350530000166
Mahindra Xylo E4,Mumbai,2011,76000,3.75,14,4.934210526315789
Hyundai Verna Transform SX VGT CRDi,Ahmedabad,2010,70002,3.45,15,4.928430616268106
Honda Civic 2006-2010 1.8 V MT,Bangalore,2008,66000,3.25,17,4.924242424242424
Hyundai i20 Sportz Diesel,Coimbatore,2011,68439,3.37,14,4.9240929879162465
Maruti Swift VDI,Jaipur,2013,88000,4.33,12,4.920454545454546
Hyundai i20 1.2 Sportz,Jaipur,2012,71172,3.5,13,4.9176642499859495
Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,2.95,12,4.916666666666667
Honda City 1.5 GXI,Ahmedabad,2007,60006,2.95,18,4.91617504916175
Maruti Ritz ZDi,Hyderabad,2014,88500,4.35,11,4.915254237288135
Ford Figo Diesel Celebration Edition,Jaipur,2013,51000,2.5,12,4.901960784313726
Ford Fiesta Classic 1.4 Duratorq LXI,Mumbai,2014,61000,2.98,11,4.885245901639344
Maruti SX4 ZXI MT BSIV,Coimbatore,2013,84360,4.12,12,4.883831199620674
Volkswagen Polo Petrol Highline 1.2L,Kolkata,2011,43000,2.1,14,4.883720930232558
