Name,Location,Year,Kilometers_Driven,Price,Car_Age
BMW 3 Series 320d Highline,Mumbai,2009,61500,8.5,16
Hyundai i10 Magna 1.1 iTech SE,Kochi,2017,42883,4.27,8
Renault Duster 85PS Diesel RxL Optional with Nav,Jaipur,2012,97000,4.25,13
Mitsubishi Outlander 2.4,Bangalore,2010,39525,9.25,15
Maruti Vitara Brezza LDi,Kochi,2017,35384,8.61,8
Mercedes-Benz R-Class R350 CDI 4MATIC,Hyderabad,2010,46000,28.0,15
Ford EcoSport 1.5 Diesel Titanium,Coimbatore,2018,32189,9.25,7
Hyundai Verna 1.6 CRDI AT SX Option,Chennai,2016,27000,8.6,9
Volkswagen Polo 1.2 MPI Highline,Coimbatore,2018,22734,7.53,7
Renault Duster 110PS Diesel RxL,Mumbai,2014,58002,5.75,11
Honda Brio S Option AT,Chennai,2012,31500,4.15,13
Ford Figo 2015-2019 1.2P Titanium MT,Coimbatore,2017,30933,5.84,8
Audi A6 2.0 TDI Design Edition,Kolkata,2012,27090,16.5,13
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Mumbai,2015,29500,43.0,10
Hyundai i10 Sportz Option,Pune,2013,45000,3.55,12
Hyundai i20 1.2 Asta Option,Hyderabad,2018,11691,8.9,7
Skoda Octavia L and K 1.9 TDI MT,Hyderabad,2006,121000,2.5,19
Hyundai Verna Transform SX VGT CRDi,Hyderabad,2010,118077,3.85,15
Hyundai Verna 1.6 SX VTVT (O) AT,Chennai,2012,36300,7.5,13
Hyundai Getz GVS,Mumbai,2005,90000,1.8,20
Ford Figo Diesel EXI,Chennai,2010,78000,2.25,15
Audi A6 2011-2015 35 TDI Technology,Mumbai,2015,42000,24.25,10
Volkswagen Polo 1.2 MPI Highline,Mumbai,2015,27000,4.35,10
BMW X1 sDrive20d,Kolkata,2012,22000,11.5,13
Honda City i VTEC SV,Kolkata,2014,49000,4.75,11
Hyundai i20 Sportz Option Diesel,Hyderabad,2012,42600,4.99,13
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,12794,9.15,7
Maruti Swift 1.3 VXi,Jaipur,2006,125000,2.35,19
Honda CR-V 2.4 AT,Hyderabad,2014,88046,13.99,11
Mercedes-Benz A Class A180 CDI,Bangalore,2014,8000,19.75,11
Mahindra XUV500 AT W10 AWD,Coimbatore,2018,82739,16.77,7
Mahindra Bolero SLX 2WD,Bangalore,2006,193000,2.5,19
Renault Scala RxL AT,Mumbai,2013,7000,3.65,12
Land Rover Freelander 2 HSE SD4,Ahmedabad,2012,60000,23.5,13
Maruti Alto 800 VXI,Pune,2017,38000,3.11,8
Toyota Etios G,Kochi,2013,56344,4.57,12
Hyundai i20 Sportz Option,Mumbai,2014,17858,5.32,11
Hyundai i10 Sportz,Hyderabad,2012,53000,3.2,13
Maruti Swift VDI BSIV,Kochi,2016,67906,5.63,9
Hyundai EON Magna Plus,Hyderabad,2015,19000,3.0,10
BMW 3 Series 320d,Mumbai,2010,67000,9.25,15
Tata Indigo XL Classic Dicor,Delhi,2011,80000,1.2,14
Maruti Alto 800 LXI,Delhi,2015,61000,2.15,10
Volkswagen Polo Diesel Highline 1.2L,Pune,2010,39000,3.05,15
Toyota Corolla Altis VL AT,Ahmedabad,2014,59000,11.5,11
Hyundai Santro Xing GLS,Hyderabad,2008,80931,2.3,17
Maruti Swift ZXI,Kolkata,2016,34000,4.95,9
Renault Scala Diesel RxL,Hyderabad,2013,130000,4.75,12
Maruti Vitara Brezza ZDi Plus,Coimbatore,2018,52380,10.15,7
Nissan Micra XV,Kolkata,2011,44000,2.65,14
Ford Figo Diesel EXI,Hyderabad,2015,84000,3.8,10
Honda CR-V 2.0 AT,Kochi,2017,41697,16.68,8
Nissan Terrano XV 110 PS,Pune,2014,163000,5.0,11
Toyota Etios Liva 1.2 G,Chennai,2011,42000,3.75,14
Hyundai i20 Asta 1.4 CRDi,Jaipur,2013,129000,4.11,12
Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2015,32200,4.25,10
Mitsubishi Pajero 2.8 GLX CRZ,Mumbai,2004,129000,3.45,21
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,40000,22.5,11
Toyota Innova 2.0 E,Delhi,2006,150000,4.5,19
Chevrolet Aveo U-VA 1.2 LS,Jaipur,2007,140000,0.9,18
Hyundai Getz GLS,Hyderabad,2006,63181,1.85,19
Honda Amaze S i-Dtech,Kolkata,2013,39575,3.25,12
Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2014,70374,7.34,11
Volkswagen CrossPolo 1.5 TDI,Kolkata,2015,26256,4.25,10
Hyundai Elite i20 Petrol Sportz,Delhi,2016,13460,6.45,9
Toyota Innova 2.5 V Diesel 8-seater,Chennai,2011,122000,10.75,14
Mercedes-Benz M-Class ML 250 CDI,Kolkata,2015,58589,27.75,10
Maruti Wagon R LX BSIII,Jaipur,2005,115000,0.99,20
Ford Endeavour 2.2 Trend AT 4X2,Pune,2016,75000,24.0,9
Hyundai Elite i20 Petrol Sportz,Jaipur,2016,30292,6.1,9
Honda WRV i-VTEC VX,Ahmedabad,2017,32248,8.25,8
Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,74000,4.65,12
Honda CR-V 2.0L 2WD MT,Mumbai,2014,56100,9.75,11
Hyundai Grand i10 1.2 Kappa Asta,Bangalore,2014,61325,4.4,11
Maruti Swift Dzire VXI,Kolkata,2014,33000,3.99,11
BMW 5 Series 2003-2012 530d,Coimbatore,2016,18090,45.73,9
Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,71390,5.27,11
Honda City i DTec V,Ahmedabad,2016,67000,7.25,9
Tata Indigo LS,Chennai,2008,99000,1.6,17
Renault Duster 110PS Diesel RxL,Pune,2014,142000,6.0,11
Hyundai i10 Sportz,Chennai,2010,26966,3.0,15
Honda Jazz 1.2 SV i VTEC,Mumbai,2015,27628,4.95,10
Maruti SX4 S Cross DDiS 200 Zeta,Hyderabad,2016,82497,8.99,9
Honda Accord VTi-L MT,Mumbai,2007,86000,1.85,18
Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,26981,6.16,9
Maruti Ritz VDi,Hyderabad,2010,110471,3.5,15
Honda Amaze S Petrol,Jaipur,2014,69000,4.5,11
Hyundai i20 1.2 Asta Option,Hyderabad,2017,12000,7.75,8
Renault Duster 85PS Diesel RxL,Hyderabad,2014,77500,6.6,11
Hyundai Grand i10 Magna,Kochi,2014,48031,4.98,11
BMW 3 Series 320d Highline,Chennai,2008,170000,9.75,17
Ford Ecosport 1.5 DV5 MT Trend,Mumbai,2014,69565,5.55,11
Volkswagen Vento 1.5 TDI Highline AT,Hyderabad,2016,45492,10.3,9
Honda Accord 2.4 AT,Chennai,2011,85000,7.5,14
Chevrolet Aveo 1.4,Hyderabad,2008,55902,1.8,17
Volkswagen Polo 1.2 MPI Highline Plus,Hyderabad,2017,18500,6.25,8
Mahindra Xylo D4 BS III,Hyderabad,2015,129750,6.8,10
Hyundai i10 Magna AT,Hyderabad,2009,50902,3.0,16
Mahindra XUV500 W8 4WD,Coimbatore,2015,84725,11.6,10
Hyundai Elantra CRDi SX,Mumbai,2013,40000,6.95,12
Volkswagen Passat 1.8 TSI MT,Mumbai,2010,60000,3.5,15
Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2014,33496,5.5,11
Hyundai i20 Asta Option 1.2,Mumbai,2015,25000,5.65,10
Chevrolet Enjoy TCDi LS 8 Seater,Ahmedabad,2013,71000,3.25,12
Skoda Rapid 1.6 MPI AT Ambition Plus Alloy,Coimbatore,2015,20826,7.72,10
Hyundai Creta 1.6 CRDi SX,Pune,2016,42244,12.0,9
Chevrolet Beat Diesel PS,Jaipur,2013,98598,1.55,12
Toyota Fortuner 3.0 Diesel,Delhi,2011,62100,10.75,14
Hyundai i20 Sportz Option 1.2,Coimbatore,2016,44238,6.72,9
Audi Q7 3.0 TDI quattro,Coimbatore,2012,91743,28.55,13
Porsche Panamera Diesel,Bangalore,2013,19828,75.0,12
Honda City i VTEC VX,Hyderabad,2016,36891,10.49,9
Mahindra Quanto C4,Hyderabad,2012,90049,3.8,13
Audi A4 2.0 TDI Multitronic,Ahmedabad,2012,74002,18.5,13
Hyundai Sonata Transform 2.4 GDi AT,Kolkata,2013,41000,6.0,12
Hyundai Verna 1.6 SX,Hyderabad,2012,83678,5.5,13
Maruti Wagon R LXI BS IV,Pune,2010,91000,2.3,15
Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,8.7,9
Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,4.95,10
Maruti Swift VDI,Jaipur,2012,80000,4.25,13
Mahindra XUV500 W6 2WD,Kochi,2017,41290,10.94,8
BMW 5 Series 520d Luxury Line,Delhi,2013,65000,21.26,12
Toyota Corolla Altis 1.8 G,Bangalore,2016,16471,11.5,9
Hyundai i20 Asta 1.4 CRDi,Pune,2015,54339,6.0,10
Mahindra KUV 100 mFALCON G80 K2,Hyderabad,2016,24025,4.1,9
Maruti Alto 800 2016-2019 LXI,Kolkata,2013,24027,2.01,12
Fiat Punto EVO 1.2 Emotion,Hyderabad,2010,59270,2.6,15
Maruti Wagon R VXI BS IV,Kolkata,2012,40000,2.35,13
Mitsubishi Pajero 4X4 LHD,Bangalore,2012,155566,9.15,13
Honda Brio EX MT,Chennai,2013,42320,2.9,12
Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2017,24153,9.18,8
Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,27000,11.45,9
Honda Amaze S i-VTEC,Kochi,2017,61795,5.53,8
Mahindra KUV 100 mFALCON G80 K6 Plus,Chennai,2016,13500,3.75,9
Honda City i-VTEC CVT VX,Pune,2018,4500,12.5,7
Mahindra XUV500 AT W10 FWD,Mumbai,2017,23000,15.5,8
Mercedes-Benz New C-Class 220 CDI AT,Mumbai,2013,80578,14.5,12
Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,42646,12.46,8
Volkswagen Polo 1.2 MPI Comfortline,Bangalore,2014,30000,5.25,11
BMW 5 Series 520d Sedan,Delhi,2012,90000,14.5,13
Mercedes-Benz S Class 2005 2013 S 350 CDI,Bangalore,2009,98000,25.0,16
Hyundai Santro GLS II - Euro II,Kochi,2012,66400,2.66,13
Jaguar XJ 3.0L Premium Luxury,Hyderabad,2012,50000,45.0,13
Maruti Swift VDI,Jaipur,2015,63310,5.1,10
Honda Amaze S i-Dtech,Delhi,2014,66000,3.5,11
BMW 3 Series 320d Highline,Ahmedabad,2011,74000,12.5,14
Hyundai Verna 1.4 EX,Hyderabad,2012,93000,5.55,13
Toyota Fortuner 4x2 4 Speed AT,Delhi,2015,70000,19.48,10
Maruti Swift VXI,Ahmedabad,2012,48772,3.91,13
Chevrolet Beat LS,Chennai,2010,66000,2.19,15
Hyundai Grand i10 Asta Option AT,Coimbatore,2017,27417,6.89,8
Ford Figo Petrol ZXI,Coimbatore,2011,51593,3.47,14
Maruti Swift VXI BSIII,Pune,2010,75000,2.85,15
Audi A4 35 TDI Premium,Coimbatore,2016,39237,25.64,9
Honda City V MT,Kochi,2018,11966,10.28,7
Honda Jazz V,Hyderabad,2015,37000,6.3,10
Volkswagen Polo 1.5 TDI Highline,Chennai,2014,70920,4.75,11
Nissan Terrano XL D Option,Hyderabad,2013,65280,5.8,12
Land Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,2016,62000,44.5,9
Hyundai i20 Magna Optional 1.2,Kochi,2014,44525,4.65,11
Honda City 1.5 E MT,Jaipur,2009,86863,3.6,16
Mahindra XUV500 W10 AWD,Hyderabad,2015,102626,12.25,10
Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,45000,20.0,8
Mahindra XUV500 W10 AWD,Jaipur,2017,22000,16.0,8
Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,2011,108905,6.21,14
Datsun GO Plus T,Kolkata,2016,12800,3.25,9
Mahindra Scorpio S6 Plus 7 Seater,Kolkata,2016,32000,9.75,9
Honda Amaze S AT i-Vtech,Mumbai,2014,39000,4.45,11
Honda City i-DTEC ZX,Pune,2017,42000,12.0,8
Tata Indigo GLE,Chennai,2008,73000,0.8,17
Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,5.95,7
Hyundai Verna 1.4 CX VTVT,Kolkata,2014,19000,5.25,11
Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,22.2,6
BMW X1 sDrive20d,Jaipur,2012,63000,13.5,13
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,48000,13.5,10
Ford Figo Diesel ZXI,Delhi,2014,66000,3.47,11
Mahindra Ssangyong Rexton RX7,Ahmedabad,2013,80000,9.5,12
Volkswagen Vento Petrol Highline,Chennai,2011,37000,4.8,14
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,2016,35058,6.54,9
Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2012,52000,3.1,13
Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,7.99,10
Toyota Corolla Altis G,Kolkata,2009,45000,3.3,16
Maruti Ertiga ZDI,Bangalore,2015,74000,8.75,10
Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,4.19,12
Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,30.77,6
Honda City ZX VTEC,Jaipur,2006,95000,2.11,19
Mahindra KUV 100 G80 K8,Jaipur,2018,15900,6.25,7
Toyota Fortuner 3.0 Diesel,Delhi,2011,151000,11.4,14
Honda City 1.5 V MT,Bangalore,2011,65000,5.2,14
Audi A6 35 TDI Matrix,Coimbatore,2017,36824,39.84,8
Ford Figo Diesel ZXI,Coimbatore,2013,65287,4.45,12
Mercedes-Benz GLA Class 200 CDI,Kolkata,2014,52000,19.5,11
Chevrolet Aveo U-VA 1.2 LS,Hyderabad,2007,33000,1.75,18
Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,5.1,9
Hyundai Elantra CRDi SX AT,Delhi,2013,71000,6.8,12
Maruti Baleno Zeta CVT,Kolkata,2016,20000,5.74,9
Maruti Swift LXi BSIV,Hyderabad,2010,71000,3.3,15
Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,2010,29000,32.0,15
BMW 3 Series Luxury Line,Ahmedabad,2016,27000,35.0,9
Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,8.9,8
Hyundai Verna 1.6 SX VTVT,Mumbai,2011,58000,4.0,14
Jeep Compass 2.0 Longitude,Kochi,2018,42203,19.46,7
Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000,5.25,16
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,9.22,7
Hyundai EON Era Plus,Jaipur,2013,70000,1.8,12
BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266,31.75,10
Maruti Ertiga VDI,Delhi,2014,54569,5.99,11
Honda Amaze E i-Vtech,Kochi,2015,51361,4.94,10
Ford Fiesta 1.4 Duratec ZXI,Jaipur,2007,125000,1.5,18
Honda Civic 2006-2010 1.8 V MT,Bangalore,2008,66000,3.25,17
Maruti Ertiga ZDI,Delhi,2014,22281,6.5,11
Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,3.71,12
Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,5.0,7
Hyundai i10 Era,Ahmedabad,2008,60000,1.99,17
Honda Amaze S i-Vtech,Mumbai,2017,32006,4.25,8
Audi A6 2.7 TDI,Ahmedabad,2009,78000,8.0,16
Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,2.95,14
Renault KWID RXT Optional,Pune,2018,5000,3.5,7
Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000,16.0,13
Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,2.75,10
Honda City i VTEC VX Option,Delhi,2015,53000,6.95,10
Mercedes-Benz New C-Class C250 Avantgarde,Delhi,2011,64000,12.5,14
Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827,36.83,8
Volkswagen Polo 1.2 MPI Comfortline,Pune,2011,36431,2.7,14
Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,9.9,8
Honda City 1.5 V MT,Kochi,2011,94832,3.83,14
Honda City 1.5 S MT,Coimbatore,2012,88381,5.25,13
Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45194,7.75,9
Maruti SX4 Vxi BSIV,Mumbai,2010,66000,2.46,15
Maruti Swift Dzire VDI,Kolkata,2014,38578,3.96,11
Maruti Ertiga ZDI,Chennai,2015,40000,8.25,10
Hyundai i20 1.2 Spotz,Coimbatore,2018,20632,7.58,7
Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,3.99,11
Honda City i VTEC SV,Delhi,2014,54257,6.25,11
Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,93000,5.0,12
Mercedes-Benz E-Class E270 CDI,Hyderabad,2005,102000,4.65,20
Hyundai Santa Fe 4WD AT,Coimbatore,2016,28881,21.37,9
Maruti Alto LXi,Hyderabad,2007,52195,1.75,18
ISUZU D-MAX V-Cross 4X4,Coimbatore,2018,20422,16.09,7
Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000,4.1,13
Ford Figo Diesel ZXI,Coimbatore,2015,92885,3.56,10
Honda City 1.5 S MT,Pune,2010,43000,4.21,15
Hyundai Verna 1.6 CRDi S,Delhi,2015,57000,6.6,10
Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32434,14.35,7
Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,32000,9.5,8
BMW X6 xDrive30d,Delhi,2011,59000,21.9,14
BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467,30.45,9
Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000,5.1,9
Hyundai Verna VTVT 1.6 AT EX,Pune,2013,37086,5.44,12
Ford Ikon 1.4 TDCi DuraTorq,Jaipur,2010,135000,1.6,15
Audi A6 2011-2015 2.0 TDI,Kochi,2014,54862,16.67,11
Hyundai i20 2015-2017 Sportz AT 1.4,Pune,2012,56200,3.85,13
Toyota Fortuner 2.8 4WD MT,Kochi,2011,169006,10.64,14
Renault KWID RXT,Bangalore,2016,20229,3.5,9
Chevrolet Spark 1.0 LT,Chennai,2008,62000,1.1,17
Hyundai Verna Transform VTVT,Hyderabad,2011,51500,2.6,14
BMW 3 Series 320d Sport Line,Hyderabad,2012,69000,18.5,13
Maruti Swift Dzire VDI,Hyderabad,2015,62476,7.95,10
Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,5.49,8
Honda Jazz V CVT,Mumbai,2017,17978,6.95,8
Tata Indigo LS,Jaipur,2008,300000,1.0,17
Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,2013,123000,4.45,12
Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,6.99,9
Maruti SX4 Zxi with Leather BSIII,Coimbatore,2008,77325,3.51,17
Maruti Baleno Zeta Automatic,Kochi,2018,25858,7.54,7
Maruti Ritz LDi,Bangalore,2016,120000,3.65,9
Hyundai Elantra CRDi SX AT,Ahmedabad,2016,22000,16.0,9
Chevrolet Spark 1.0 LT,Kolkata,2012,11000,1.4,13
Hyundai i20 1.2 Spotz,Mumbai,2017,3900,6.45,8
Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,4.4,9
Honda Jazz 1.2 V CVT i VTEC,Delhi,2015,27000,5.95,10
Honda Brio S MT,Ahmedabad,2013,11000,3.9,12
Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,2016,39753,35.28,9
Tata Hexa XT,Pune,2017,39800,14.25,8
Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,4.5,8
Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000,7.5,10
Tata Nano XTA,Coimbatore,2017,18351,3.41,8
Honda Brio VX,Pune,2013,45000,3.25,12
Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,8.3,9
Hyundai i10 Sportz 1.2,Bangalore,2010,29000,3.45,15
Mahindra XUV500 W10 2WD,Mumbai,2015,53392,11.95,10
Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,4.25,15
Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000,8.25,11
Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,5.95,15
Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,4.3,9
Maruti Swift VDI,Ahmedabad,2012,65000,3.9,13
Maruti Baleno Zeta Automatic,Pune,2016,27809,6.41,9
Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,8.36,10
Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,3.85,11
Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,36.0,8
Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,7.5,14
Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,5.7,10
Maruti Ignis 1.2 Delta,Kochi,2019,12076,5.5,6
Maruti Swift VDI BSIV,Chennai,2016,49000,5.9,9
Honda City i VTEC VX Option,Mumbai,2015,42366,7.75,10
BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,18.0,15
Skoda Laura Ambiente,Hyderabad,2008,122397,4.4,17
Volkswagen Polo GT TSI,Coimbatore,2017,50534,8.27,8
Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,4.75,11
Honda City 1.5 S AT,Hyderabad,2008,73095,3.8,17
Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,3.4,14
Hyundai Grand i10 Sportz,Pune,2016,13436,4.7,9
Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,1.49,17
Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,4.5,9
Honda Amaze VX i-DTEC,Hyderabad,2014,74885,5.4,11
Honda City i VTEC CVT VX,Hyderabad,2016,14000,11.5,9
Renault Fluence 1.5,Pune,2012,56000,3.5,13
BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,16.5,15
Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,3.9,13
Honda City ZX CVT,Hyderabad,2007,81000,3.25,18
Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,5.84,7
Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,5.75,9
Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,10.0,15
Maruti Wagon R VXI,Mumbai,2006,141537,1.05,19
Hyundai Verna SX CRDi AT,Delhi,2013,51000,5.64,12
Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,50.97,6
BMW 3 Series Luxury Line,Mumbai,2016,31000,29.95,9
Honda Mobilio V Option i DTEC,Mumbai,2014,80000,4.85,11
Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,14.5,9
Honda City 1.5 S MT,Hyderabad,2011,71556,5.5,14
Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,3.2,14
Maruti Swift Dzire LDI,Chennai,2016,91000,4.5,9
Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,30.72,10
Chevrolet Captiva LT,Jaipur,2009,232000,3.5,16
Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,6.99,18
Mahindra Quanto C8,Kochi,2014,58816,3.45,11
Honda City i VTEC V,Kochi,2015,63818,6.57,10
Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,17.5,11
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,3.75,12
Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,9.99,8
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,8.2,13
Honda City 1.5 EXI,Jaipur,2005,123000,1.1,20
Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,2.45,10
Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,13.75,16
Maruti Swift Dzire LDI,Kolkata,2017,60000,3.0,8
Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,9.25,8
Volvo S60 D5 Summum,Mumbai,2013,31000,17.65,12
Toyota Fortuner 4x2 AT,Delhi,2014,79000,18.25,11
Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,3.45,12
Audi A4 35 TDI Premium,Bangalore,2015,58970,23.75,10
Nissan Terrano XV D Pre,Mumbai,2013,60000,5.45,12
Maruti Celerio ZXI AMT,Coimbatore,2017,35225,5.25,8
Hyundai i10 Sportz AT,Delhi,2012,62282,2.9,13
BMW 3 Series 320d,Hyderabad,2010,80000,14.2,15
Hyundai Grand i10 Sportz,Kochi,2018,43698,5.8,7
Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,7.22,8
Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,4.87,9
Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,3.3,12
Honda City ZX EXi,Hyderabad,2007,91000,3.0,18
Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,26.0,11
Maruti Omni 8 Seater BSIV,Hyderabad,2017,24571,2.9,8
Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,7.5,11
Maruti Alto 800 LXI,Hyderabad,2015,24617,2.36,10
Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,11.39,8
Mahindra XUV500 W8 2WD,Kochi,2013,87736,7.02,12
Maruti Vitara Brezza ZDi,Delhi,2016,35299,8.0,9
Hyundai i20 1.2 Spotz,Kochi,2017,51612,7.11,8
Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,3.9,27
Maruti Alto LXi,Hyderabad,2009,65090,2.15,16
Honda Amaze S i-Vtech,Kolkata,2013,40000,3.25,12
Land Rover Range Rover Sport HSE,Kochi,2015,38467,70.66,10
Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,4.61,12
Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,2.35,17
Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,4.05,11
Maruti 800 AC Uniq,Jaipur,2009,22100,0.8,16
Toyota Etios Liva Diesel,Hyderabad,2014,59589,5.6,11
Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,5.35,10
Maruti Alto K10 VXI,Mumbai,2017,12000,3.25,8
BMW X1 sDrive20d,Pune,2012,66000,11.5,13
Maruti Celerio VXI AT,Pune,2016,38009,4.25,9
Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,4.45,16
Mahindra Xylo E4,Pune,2009,70000,2.85,16
Mahindra XUV500 W8 2WD,Delhi,2014,86000,7.85,11
Maruti Swift Dzire VXI,Pune,2016,32000,5.3,9
Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,15000,8.0,8
Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,9.43,11
Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,2.75,13
Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,13.5,7
Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,9.99,16
Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,6.95,8
Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,2015,27000,6.75,10
Hyundai Grand i10 AT Asta,Chennai,2015,15000,5.5,10
Maruti Ciaz Zeta,Kochi,2018,10575,9.18,7
Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,4.15,11
Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,6.5,13
Maruti Wagon R VXI 1.2,Kochi,2015,49818,4.11,10
