Name,Location,Year,Kilometers_Driven,Price,Car_Age
Ford Fiesta 1.4 TDCi EXI,Bangalore,2011,85000,3.2,14
Chevrolet Captiva LT,Jaipur,2009,232000,3.5,16
Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,6.99,18
Mahindra Quanto C8,Kochi,2014,58816,3.45,11
Audi A4 2.0 TDI 177 Bhp Premium Plus,Kolkata,2014,40000,17.5,11
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,3.75,12
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,8.2,13
Honda City 1.5 EXI,Jaipur,2005,123000,1.1,20
Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,13.75,16
Volvo S60 D5 Summum,Mumbai,2013,31000,17.65,12
Toyota Fortuner 4x2 AT,Delhi,2014,79000,18.25,11
Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,3.45,12
Nissan Terrano XV D Pre,Mumbai,2013,60000,5.45,12
Hyundai i10 Sportz AT,Delhi,2012,62282,2.9,13
BMW 3 Series 320d,Hyderabad,2010,80000,14.2,15
Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,3.3,12
Honda City ZX EXi,Hyderabad,2007,91000,3.0,18
Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,26.0,11
Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,7.5,11
Mahindra XUV500 W8 2WD,Kochi,2013,87736,7.02,12
Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,3.9,27
Maruti Alto LXi,Hyderabad,2009,65090,2.15,16
Honda Amaze S i-Vtech,Kolkata,2013,40000,3.25,12
Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,4.61,12
Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,2.35,17
Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,4.05,11
Maruti 800 AC Uniq,Jaipur,2009,22100,0.8,16
Toyota Etios Liva Diesel,Hyderabad,2014,59589,5.6,11
BMW X1 sDrive20d,Pune,2012,66000,11.5,13
Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,4.45,16
Mahindra Xylo E4,Pune,2009,70000,2.85,16
Mahindra XUV500 W8 2WD,Delhi,2014,86000,7.85,11
Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,9.43,11
Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,2.75,13
Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,9.99,16
Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,4.15,11
Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,6.5,13
Hyundai Verna CRDi,Hyderabad,2008,90000,2.25,17
Mahindra Xylo E4 ABS BS III,Pune,2013,167362,4.0,12
Nissan X-Trail SLX MT,Pune,2010,128000,6.2,15
Maruti Swift VDI,Pune,2014,115000,4.5,11
Maruti Alto LXi BSIII,Kochi,2012,14814,2.47,13
Hyundai EON Era,Hyderabad,2011,68128,2.3,14
Nissan Terrano XL,Hyderabad,2013,63220,6.5,12
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Hyderabad,2014,53000,29.0,11
Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652,25.71,11
Ford Fiesta 1.6 ZXi Leather,Chennai,2008,94873,1.85,17
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2014,30000,26.0,11
Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,3.45,12
Honda Brio S MT,Kochi,2014,74325,3.51,11
Volkswagen Polo Petrol Highline 1.2L,Pune,2013,57000,3.75,12
Honda City 1.5 EXI,Pune,2001,125943,1.45,24
Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,2.2,17
Ford Endeavour 2.5L 4X2,Hyderabad,2010,154000,7.99,15
Chevrolet Cruze LTZ,Bangalore,2013,62000,6.75,12
Honda CR-V AT With Sun Roof,Kolkata,2013,27000,11.99,12
Honda Mobilio V i DTEC,Kolkata,2014,45000,5.0,11
Maruti Ertiga VDI,Pune,2012,105000,5.9,13
Hyundai Grand i10 Sportz,Mumbai,2013,26000,3.75,12
Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,2014,30900,29.5,11
Honda Amaze VX i-Vtech,Chennai,2014,48000,4.75,11
Audi A6 2.7 TDI,Pune,2011,112719,11.5,14
Renault Fluence 2.0,Jaipur,2011,63000,4.75,14
Maruti Alto K10 VXI,Chennai,2011,28300,2.15,14
Maruti Alto Std,Jaipur,2005,49000,0.9,20
Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,3.15,15
Hyundai i20 Magna,Kolkata,2010,38000,2.23,15
Mahindra XUV500 W8 2WD,Ahmedabad,2014,31000,9.5,11
Toyota Fortuner 4x2 AT,Delhi,2014,79000,17.75,11
Renault Duster 110PS Diesel RxZ Plus,Delhi,2012,130000,3.75,13
Hyundai Santro Xing GLS,Chennai,2010,115000,1.5,15
Hyundai Verna 1.6 SX VTVT,Pune,2013,41500,5.0,12
BMW X1 sDrive 20d Exclusive,Pune,2014,54385,17.0,11
Honda Civic 2006-2010 1.8 V AT,Kochi,2011,56361,4.38,14
Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,2012,117236,14.0,13
Hyundai Accent GLE,Mumbai,2010,32773,2.05,15
Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,5.77,13
Maruti Alto LX,Hyderabad,2010,94753,1.95,15
Mahindra Scorpio VLX,Ahmedabad,2011,70000,7.45,14
Maruti Wagon R LXI,Delhi,2012,68347,2.6,13
Hyundai i20 1.2 Sportz,Ahmedabad,2011,72000,3.25,14
Maruti Ritz VDi,Hyderabad,2010,75014,3.85,15
Renault Koleos 2.0 Diesel,Delhi,2013,65000,7.5,12
BMW 3 Series 320d,Kochi,2012,55598,11.5,13
Honda Brio V MT,Pune,2013,50000,3.25,12
Hyundai Sonata GOLD,Chennai,2003,44200,1.5,22
Maruti Swift Dzire VDi,Jaipur,2014,65000,5.31,11
Mahindra XUV500 W8 4WD,Hyderabad,2013,49000,9.0,12
Toyota Innova 2.5 V Diesel 8-seater,Pune,2013,112000,12.0,12
Chevrolet Optra Magnum 2.0 LS BSIII,Coimbatore,2008,82160,2.57,17
Mahindra Ssangyong Rexton RX5,Pune,2013,57000,12.45,12
Honda City i VTEC SV,Bangalore,2014,62000,7.75,11
Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,60000,5.5,11
Hyundai EON Magna,Ahmedabad,2014,47000,2.65,11
Toyota Etios G Safety,Delhi,2011,36000,3.2,14
Maruti Alto LXi,Kolkata,2008,38000,1.1,17
Honda Accord VTi-L AT,Delhi,2009,65462,3.5,16
Maruti Swift Ldi BSIII,Hyderabad,2008,76206,4.25,17
Fiat Grande Punto 1.2 Dynamic,Kolkata,2011,25000,1.25,14
Maruti Ertiga ZXI,Pune,2013,82543,5.5,12
Nissan Micra XL,Chennai,2013,30000,3.25,12
Honda City 1.5 V MT,Hyderabad,2010,27800,5.0,15
BMW 3 Series 320d Luxury Line,Mumbai,2013,38000,19.5,12
Maruti Dzire VDI,Jaipur,2013,77084,4.95,12
Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,71803,5.75,12
Mahindra XUV500 W6 2WD,Kolkata,2013,73314,6.6,12
Honda City 1.5 V MT,Delhi,2009,79782,2.6,16
Toyota Innova 2.5 GX 7 STR,Hyderabad,2010,250000,6.5,15
Mahindra XUV500 W8 2WD,Pune,2011,90000,6.1,14
Maruti Swift Dzire VDi,Hyderabad,2010,130000,3.85,15
Volkswagen Vento Petrol Highline,Pune,2013,65000,4.5,12
Audi A4 2.0 TDI,Bangalore,2013,76000,18.25,12
Maruti Ertiga LXI,Ahmedabad,2012,28002,5.75,13
Maruti 800 AC,Jaipur,2010,70000,0.9,15
Honda City 1.5 V MT,Hyderabad,2011,66276,5.5,14
Maruti Swift Dzire VXI,Kolkata,2014,45000,3.99,11
Toyota Camry Hybrid,Delhi,2014,67000,18.75,11
Hyundai Grand i10 CRDi Sportz,Kolkata,2014,43068,3.5,11
Hyundai i10 Magna,Coimbatore,2011,50436,3.65,14
Hyundai Grand i10 AT Asta,Bangalore,2014,21000,5.4,11
Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2010,68782,12.5,15
Maruti Ritz VDi,Kolkata,2011,35888,1.89,14
Honda Civic 2010-2013 1.8 V MT,Mumbai,2012,47000,3.95,13
Hyundai Elantra CRDi SX,Kolkata,2014,45000,7.0,11
Volkswagen Polo GT TSI,Delhi,2013,69000,4.5,12
Skoda Octavia Classic 1.9 TDI MT,Pune,2005,88000,1.25,20
Volkswagen Polo 1.5 TDI Trendline,Delhi,2014,32400,3.95,11
Hyundai Santro Xing GL Plus,Pune,2012,79000,1.6,13
Hyundai Accent GLE,Hyderabad,2004,110000,0.6,21
Hyundai EON D Lite Plus,Coimbatore,2014,45407,3.39,11
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2011,136490,9.8,14
Maruti Swift Dzire VXi,Mumbai,2012,15500,3.75,13
Toyota Etios Liva GD,Delhi,2014,63000,4.35,11
Volkswagen Vento Diesel Highline,Pune,2013,95500,5.0,12
Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,5.45,11
Maruti Wagon R VXI,Mumbai,2010,19119,2.7,15
Mercedes-Benz S-Class 320 L,Mumbai,2006,30000,10.75,19
Tata Indica GLS BS IV,Pune,2007,137000,0.95,18
Maruti 800 Std BSIII,Jaipur,2002,53500,0.63,23
Skoda Octavia Elegance 2.0 TDI AT,Bangalore,2013,50000,15.0,12
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,2009,116000,8.5,16
Ford Figo Diesel ZXI,Kolkata,2013,22000,2.25,12
Toyota Corolla Altis VL,Delhi,2010,60000,4.65,15
Ford Figo Petrol ZXI,Coimbatore,2011,51928,3.46,14
Maruti Zen LXi - BS III,Pune,2006,67196,1.25,19
Toyota Fortuner 3.0 Diesel,Bangalore,2012,100000,16.0,13
Hyundai i10 Magna AT,Coimbatore,2011,50058,3.84,14
Honda City 1.5 S MT,Kolkata,2011,45501,3.1,14
Mitsubishi Lancer 1.5 SFXi,Chennai,2001,104000,1.0,24
Nissan Sunny XE P,Coimbatore,2012,50297,4.69,13
Honda Accord 2.4 AT,Mumbai,2011,87000,5.4,14
Nissan Micra Diesel XL,Chennai,2014,100000,3.0,11
Volkswagen Vento Diesel Trendline,Chennai,2011,41000,4.0,14
Hyundai i20 Asta,Chennai,2011,24000,4.25,14
Toyota Corolla Altis G,Hyderabad,2008,44738,5.1,17
Honda City i DTEC VX,Kolkata,2014,37298,4.9,11
Maruti Swift VXI BSIV,Pune,2014,42000,3.6,11
Maruti Swift Lxi BSIII,Pune,2011,70000,1.3,14
Maruti Wagon R LXI BS IV,Mumbai,2010,70000,2.1,15
Honda Brio S Option AT,Coimbatore,2013,33709,4.9,12
Toyota Fortuner 3.0 Diesel,Bangalore,2014,72000,18.5,11
Tata Indigo eCS eLX BS IV,Ahmedabad,2013,31000,2.7,12
Maruti Swift Dzire VDI,Jaipur,2014,61000,5.35,11
Nissan Micra Diesel XV Primo,Pune,2011,72000,2.3,14
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Hyderabad,2014,42939,12.49,11
Hyundai i20 1.2 Sportz,Pune,2011,54000,3.2,14
BMW 3 Series 320d Corporate Edition,Delhi,2012,76000,8.75,13
Mahindra Scorpio 2.6 DX,Chennai,2005,120000,2.9,20
Ford Figo Diesel EXI,Kolkata,2011,37000,1.8,14
Honda Accord 2.4 Inspire M/T,Mumbai,2012,42000,6.25,13
Hyundai i20 Sportz 1.4 CRDi,Bangalore,2013,60000,5.45,12
Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2013,44000,5.6,12
Honda City i VTEC VX Option,Kolkata,2014,37000,6.45,11
Hyundai i20 Asta Optional with Sunroof 1.2,Mumbai,2012,50000,3.7,13
Honda Brio S MT,Chennai,2013,58581,3.49,12
Hyundai i20 Sportz 1.4 CRDi,Kolkata,2013,25500,3.55,12
Maruti A-Star Vxi,Hyderabad,2011,53766,2.7,14
Fiat Punto 1.3 Emotion,Pune,2011,45271,2.6,14
Maruti Alto LXi,Chennai,2006,68000,1.5,19
Maruti Swift RS VDI,Hyderabad,2013,73212,5.2,12
BMW X1 sDrive20d,Mumbai,2014,69000,16.25,11
Volkswagen Passat 2.0 PD DSG,Mumbai,2007,61932,3.31,18
BMW X3 xDrive20d,Bangalore,2012,52000,24.0,13
Maruti Ritz VXi,Kolkata,2011,150000,2.5,14
Hyundai i20 Sportz 1.4 CRDi,Jaipur,2013,70933,3.9,12
Maruti Swift VDI BSIV,Kolkata,2013,115195,3.85,12
Mercedes-Benz New C-Class 200 Kompressor,Delhi,2011,62148,8.8,14
Toyota Corolla Altis 1.8 GL,Chennai,2009,32000,4.95,16
Hyundai Verna 1.6 SX CRDi (O),Kolkata,2014,58000,5.75,11
Renault Duster 110PS Diesel RxZ,Kochi,2014,68598,6.17,11
Maruti Swift Ldi BSIII,Chennai,2010,84072,3.45,15
Ford Ecosport 1.5 DV5 MT Trend,Hyderabad,2014,55000,6.0,11
Hyundai Grand i10 CRDi Magna,Delhi,2014,42000,3.5,11
Ford Fiesta 1.4 Duratec ZXI,Hyderabad,2006,69000,2.15,19
Maruti A-Star Lxi,Delhi,2010,70000,2.0,15
Mercedes-Benz R-Class R350 4Matic Long,Mumbai,2011,82000,16.85,14
Maruti Celerio VXI AT,Chennai,2014,18500,3.95,11
Volkswagen Vento Petrol Highline,Mumbai,2014,45000,4.8,11
Volvo XC60 D5,Ahmedabad,2011,173000,12.0,14
Tata Indica Vista TDI LX,Jaipur,2012,90000,2.5,13
Honda City i VTEC CVT VX,Pune,2014,82329,7.5,11
Honda City 1.5 V MT,Delhi,2010,80302,3.5,15
Skoda Octavia Rider Classic 1.9 TDI,Hyderabad,2005,105000,1.99,20
Toyota Corolla 1.8 J,Kolkata,2009,60000,2.25,16
Toyota Etios G,Delhi,2014,70000,3.25,11
Honda City ZX CVT,Kolkata,2006,44000,1.5,19
Mercedes-Benz E-Class E350 CDI,Delhi,2014,68000,27.5,11
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Jaipur,2014,65000,21.5,11
Audi RS5 Coupe,Mumbai,2013,23312,40.5,12
Ford Figo Diesel Titanium,Coimbatore,2013,44731,4.34,12
Ford Ecosport 1.0 Ecoboost Titanium,Kochi,2014,43316,6.22,11
Honda City 1.5 S MT,Delhi,2009,92000,2.25,16
Maruti Swift VXI BSIV,Mumbai,2008,69000,2.15,17
BMW 5 Series 520d Luxury Line,Coimbatore,2014,60280,22.45,11
Honda Brio S MT,Mumbai,2013,41000,3.1,12
Tata Indica V2 DLG TC,Mumbai,2006,133000,0.86,19
Toyota Fortuner 3.0 Diesel,Delhi,2010,76000,9.25,15
Hyundai i10 Sportz 1.1L,Mumbai,2011,15590,2.25,14
Honda Amaze S AT i-Vtech,Pune,2014,49112,3.79,11
Hyundai i10 Sportz 1.2 AT,Pune,2013,15200,3.85,12
Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2013,86300,4.5,12
Toyota Corolla H4,Chennai,2005,83929,2.6,20
Honda City 1.5 S MT,Coimbatore,2012,26671,5.67,13
Ford Classic 1.4 Duratorq Titanium,Chennai,2014,83500,3.0,11
Volkswagen Polo Diesel Trendline 1.2L,Chennai,2012,94000,4.5,13
Volkswagen Polo Petrol Comfortline 1.2L,Kochi,2012,52818,3.82,13
Renault Duster 85PS Diesel RxE,Jaipur,2013,61238,5.25,12
Audi Q5 2.0 TDI,Delhi,2013,71000,21.5,12
Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2013,75000,3.25,12
Honda CR-V 2.4 MT,Pune,2008,92000,3.7,17
Hyundai Verna 1.6 SX VTVT,Bangalore,2014,45000,6.75,11
Maruti SX4 ZXI MT BSIV,Kochi,2011,79940,2.78,14
Honda City 1.5 V MT,Coimbatore,2012,77283,5.81,13
Maruti Wagon R VXI,Pune,2014,38958,3.41,11
Maruti Alto LXi BSIII,Hyderabad,2009,85000,1.8,16
Honda City V MT,Pune,2013,100000,6.25,12
Skoda Yeti Ambition 4WD,Pune,2011,97000,6.0,14
Mercedes-Benz B Class B180,Delhi,2013,28000,11.56,12
Volkswagen Polo GT TSI,Mumbai,2014,20364,5.2,11
Ford EcoSport 1.5 TDCi Titanium,Coimbatore,2014,64637,7.52,11
Maruti Celerio ZXI,Mumbai,2014,21000,3.75,11
Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mumbai,2009,68001,11.75,16
Hyundai i10 Magna 1.2 iTech SE,Kolkata,2012,31000,2.25,13
Toyota Etios Liva V,Mumbai,2013,8950,3.55,12
Honda City 1.5 S MT,Bangalore,2011,60000,4.95,14
Mercedes-Benz S-Class 280 AT,Chennai,2003,111000,6.5,22
Maruti Wagon R LXI BS IV,Pune,2013,32425,3.0,12
Ford Ikon 1.3 Flair,Coimbatore,2008,59833,1.97,17
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,30000,2.8,12
Hyundai i10 Magna 1.2,Jaipur,2011,40496,2.65,14
Chevrolet Enjoy 1.3 TCDi LTZ 8,Chennai,2014,45000,4.75,11
Land Rover Range Rover 3.0 D,Mumbai,2003,75000,16.11,22
Mercedes-Benz E-Class 200 Kompressor Elegance,Bangalore,2011,34000,19.0,14
Maruti Swift Vdi BSIII,Bangalore,2012,62000,4.5,13
Mahindra XUV500 W8 4WD,Hyderabad,2012,123600,8.25,13
Toyota Etios Liva G,Pune,2014,80102,3.5,11
Mahindra XUV500 W8 4WD,Pune,2013,55000,8.5,12
Honda City i DTEC SV,Hyderabad,2014,90000,6.75,11
Maruti Swift Dzire VDi,Hyderabad,2014,123900,5.4,11
Hyundai EON Era Plus,Hyderabad,2012,60500,2.6,13
Mahindra Scorpio SLE BSIV,Delhi,2011,85000,5.25,14
Fiat Grande Punto EVO 1.3 Active,Pune,2014,74500,3.3,11
Hyundai Elantra CRDi SX,Kolkata,2013,42000,5.85,12
Maruti Swift Dzire LXI,Delhi,2014,56510,3.9,11
Audi A4 2.0 TDI Multitronic,Delhi,2009,88000,7.98,16
Honda Brio VX AT,Mumbai,2014,36631,4.3,11
Maruti Wagon R LXI BS IV,Kolkata,2011,34000,2.25,14
Hyundai i10 Magna 1.1,Ahmedabad,2013,49000,3.2,12
Hyundai Verna 1.6 SX,Hyderabad,2012,65254,6.55,13
Hyundai Verna 1.6 SX,Bangalore,2014,95000,6.9,11
Maruti Ritz VDi,Chennai,2009,83000,2.95,16
Hyundai Verna 1.6 CRDI,Jaipur,2011,72000,5.0,14
Tata Indica Vista Quadrajet VX,Chennai,2012,120000,2.6,13
Hyundai i20 1.2 Magna,Kolkata,2010,45000,1.9,15
BMW 3 Series 320d Sport,Chennai,2012,58000,15.3,13
Hyundai Xcent 1.2 Kappa AT S Option,Ahmedabad,2014,69000,5.25,11
Hyundai i10 Magna 1.1,Delhi,2013,53213,2.74,12
Hyundai i10 Era,Jaipur,2009,57000,2.25,16
Toyota Innova 2.5 G4 Diesel 8-seater,Hyderabad,2013,83165,11.49,12
Chevrolet Beat LT,Coimbatore,2012,24735,2.87,13
Toyota Innova 2.5 G3,Kolkata,2005,65175,3.25,20
Honda Accord 2.4 Inspire M/T,Pune,2009,60000,3.5,16
Volkswagen Polo Diesel Trendline 1.2L,Jaipur,2011,77000,2.9,14
Toyota Innova 2.0 GX 8 STR,Coimbatore,2014,85301,12.36,11
Mahindra Scorpio VLX AT AIRBAG BSIV,Mumbai,2011,50000,6.0,14
BMW 7 Series 730Ld Sedan,Chennai,2010,58000,31.0,15
Audi Q5 2.0 TDI Premium Plus,Bangalore,2014,53900,29.0,11
Honda City 1.5 V AT Exclusive,Kochi,2012,63998,5.42,13
Ford Figo Diesel Titanium,Chennai,2011,169000,2.5,14
Hyundai Santro Xing GL Plus,Delhi,2012,53000,2.35,13
Honda City i DTEC SV,Ahmedabad,2014,75000,6.0,11
Honda City V MT AVN,Pune,2012,89000,3.5,13
Honda City i DTEC VX,Hyderabad,2014,75578,7.0,11
Hyundai Verna VTVT 1.6 SX,Bangalore,2014,46676,7.75,11
Maruti Alto K10 LXI,Kochi,2014,51349,2.93,11
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Kolkata,2014,34233,22.5,11
BMW X6 xDrive30d,Coimbatore,2014,39626,40.66,11
Maruti Wagon R LXI BSIII,Pune,2008,82500,1.75,17
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Delhi,2011,77001,4.49,14
Maruti Zen Estilo LXI BS IV,Hyderabad,2011,61111,2.6,14
Hyundai Santro Xing XG,Bangalore,2005,79000,1.65,20
Hyundai i10 Asta,Kolkata,2011,43000,2.49,14
Honda Brio VX AT,Hyderabad,2013,47000,5.4,12
Mercedes-Benz M-Class ML 350 4Matic,Chennai,2012,63000,26.0,13
Maruti Wagon R LXI,Jaipur,2011,80000,2.5,14
Toyota Innova 2.5 GX (Diesel) 8 Seater,Delhi,2013,91200,8.25,12
Honda Brio S MT,Coimbatore,2014,28637,5.53,11
Ford Ikon 1.6 ZXI NXt,Pune,2004,69870,1.1,21
Mahindra Scorpio 2009-2014 LX 2WD 7S,Mumbai,2014,84000,6.85,11
Mercedes-Benz S-Class 320 L,Coimbatore,2007,84143,17.09,18
Mahindra Scorpio SLE BSIV,Delhi,2012,77000,4.93,13
Land Rover Freelander 2 SE,Ahmedabad,2012,75000,17.5,13
Chevrolet Beat LS,Delhi,2011,76155,1.95,14
Maruti Swift ZDi,Bangalore,2014,98000,6.1,11
Toyota Corolla H2,Mumbai,2008,48233,1.8,17
Honda Amaze S Petrol,Kolkata,2013,32576,3.15,12
Honda City V AT,Kolkata,2013,39000,4.55,12
Maruti Alto LXi,Mumbai,2010,66000,1.5,15
Hyundai i10 Magna 1.2,Kolkata,2011,38002,2.15,14
Chevrolet Spark 1.0 LS,Chennai,2010,49000,1.4,15
Skoda Rapid 1.5 TDI Ambition Plus,Bangalore,2014,52000,6.2,11
Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2013,56500,19.8,12
Chevrolet Beat LS,Delhi,2012,56000,2.21,13
Mercedes-Benz E-Class 230 E AT,Kolkata,2009,28888,7.56,16
Maruti Swift ZDi,Jaipur,2011,120000,3.2,14
Honda City 1.5 V AT,Delhi,2010,62000,3.55,15
Honda Accord V6 AT,Chennai,2006,120000,2.65,19
Toyota Innova 2.5 G (Diesel) 8 Seater,Coimbatore,2010,124313,7.96,15
Maruti Ertiga VDI,Kolkata,2014,45617,5.85,11
Mercedes-Benz A Class A180 CDI,Mumbai,2013,37000,13.0,12
Mahindra Xylo E2,Kochi,2010,109147,2.65,15
Honda Amaze E i-Dtech,Ahmedabad,2014,59000,4.75,11
Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,72469,32.52,11
Hyundai Verna 1.6 SX CRDI (O) AT,Pune,2014,57539,7.75,11
Hyundai i20 Sportz Option,Delhi,2010,62489,2.6,15
Volkswagen Polo Petrol Comfortline 1.2L,Mumbai,2013,51167,3.76,12
Volkswagen Vento Diesel Trendline,Chennai,2012,130000,4.75,13
Honda City ZX GXi,Mumbai,2007,63000,1.75,18
Hyundai Verna Transform Xxi ABS,Bangalore,2011,60000,3.95,14
Hyundai Accent GLE,Pune,2005,123200,1.0,20
Skoda Laura Ambiente 2.0 TDI CR AT,Jaipur,2011,115692,4.5,14
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,Coimbatore,2011,87073,17.23,14
Hyundai i10 Magna 1.2,Coimbatore,2013,36264,4.32,12
Hyundai i10 Magna 1.1L,Delhi,2009,60000,1.9,16
Toyota Camry 2.5 G,Mumbai,2014,68400,13.5,11
Mahindra XUV500 W8 2WD,Bangalore,2013,71231,9.75,12
Skoda Superb Elegance 2.0 TDI CR AT,Hyderabad,2011,75000,9.44,14
Hyundai Santro Xing GL,Delhi,2012,61449,2.15,13
Volkswagen Vento Diesel Comfortline,Kochi,2013,47910,4.89,12
Maruti Swift ZDi,Chennai,2012,65060,4.8,13
Hyundai i10 Era 1.1,Jaipur,2008,82203,1.8,17
Mahindra XUV500 W8 2WD,Kolkata,2013,44000,7.25,12
Maruti Ertiga VDI,Coimbatore,2014,53817,7.56,11
Mahindra XUV500 W8 2WD,Kochi,2013,61591,6.82,12
Tata Manza Aura Quadrajet BS IV,Jaipur,2011,86500,1.8,14
Mercedes-Benz E-Class 280 CDI,Pune,2009,100000,11.5,16
Maruti SX4 Zxi with Leather BSIII,Chennai,2010,87000,2.8,15
Ford Figo Diesel ZXI,Jaipur,2014,59327,3.25,11
Skoda Superb Elegance 2.0 TDI CR AT,Coimbatore,2014,81001,10.9,11
Hyundai i20 1.2 Magna,Kochi,2014,44612,4.07,11
Honda Brio V MT,Mumbai,2012,54000,2.95,13
Skoda Superb Elegance 2.0 TDI CR AT,Mumbai,2011,83010,7.5,14
Maruti SX4 ZXI MT BSIV,Pune,2008,85000,2.5,17
Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2012,54000,7.5,13
Honda City ZX VTEC,Mumbai,2007,70000,1.55,18
Honda Jazz Mode,Mumbai,2010,55000,2.35,15
Volkswagen Vento Diesel Comfortline,Kochi,2014,52400,5.36,11
Volkswagen Vento Petrol Highline AT,Kochi,2014,32283,5.41,11
Hyundai i20 1.2 Magna,Bangalore,2010,52000,3.65,15
Honda City i VTEC VX,Kolkata,2014,39000,6.25,11
Mercedes-Benz S Class 2005 2013 S 350 L,Mumbai,2006,103000,8.85,19
Maruti Wagon R LXI BSIII,Pune,2004,82000,0.85,21
Toyota Innova 2.5 G4 Diesel 7-seater,Coimbatore,2011,82321,10.05,14
BMW 3 Series 320i Sedan,Kolkata,2011,7000,9.75,14
Maruti Swift VDI BSIV,Delhi,2014,24000,5.21,11
Toyota Innova 2.5 GX (Diesel) 7 Seater,Hyderabad,2009,147000,7.5,16
Chevrolet Beat LT,Chennai,2010,115000,1.75,15
Ford Ikon 1.4 TDCi DuraTorq,Jaipur,2010,82000,1.0,15
Toyota Etios G,Kolkata,2011,45560,2.2,14
Skoda Rapid 1.5 TDI Ambition,Mumbai,2012,54500,4.1,13
Honda CR-V 2.4L 4WD AT,Mumbai,2007,66000,3.7,18
Skoda Laura Elegance 2.0 TDI CR AT,Coimbatore,2013,72202,9.06,12
Skoda Laura RS,Delhi,2011,70000,4.75,14
Tata New Safari 4X4 EX,Chennai,2007,120203,3.5,18
Maruti Zen Estilo LXI BS IV,Pune,2011,20575,2.0,14
Honda Amaze S i-VTEC,Mumbai,2013,39879,3.89,12
Jaguar XF Diesel,Coimbatore,2012,94521,23.19,13
Audi A4 2.0 TDI Multitronic,Delhi,2011,58000,11.0,14
Toyota Innova 2.5 G4 Diesel 8-seater,Delhi,2011,65000,6.4,14
Hyundai i10 Sportz 1.2 AT,Chennai,2011,70816,3.1,14
Maruti Zen Estilo 1.1 VXI BSIII,Delhi,2008,138000,1.2,17
BMW 7 Series 730Ld,Chennai,2014,35000,52.0,11
BMW X5 xDrive 30d,Hyderabad,2011,124652,21.99,14
Maruti Ritz LXI,Hyderabad,2013,80264,4.3,12
Nissan Sunny 2011-2014 Diesel XL,Pune,2013,125600,3.75,12
Toyota Etios VXD,Pune,2012,111000,4.75,13
Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,2012,50000,17.5,13
Maruti Ertiga ZDI,Kolkata,2012,38092,5.2,13
Tata Indigo CS LX (TDI) BS III,Chennai,2009,167000,2.7,16
Volkswagen Polo Petrol Highline 1.6L,Kolkata,2011,46000,2.35,14
